"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed","difflabel"
"LOC102723704",2.57098004933432,5.0481216647464,2.13194957469083,2.36784290054256,0.0178921314446413,NA,"UP",NA
"UBE2D3",6013.09483242048,-0.174322672469322,0.193175520968052,-0.902405602923944,0.366841445850253,0.606863729798887,"NO",NA
"UBE2D3-AS1",24.2058366940114,-0.222795098199101,0.553834889152778,-0.402277109230006,0.687480099150321,0.841280035644399,"NO",NA
"CISD2",1465.65588059644,0.116112302858325,0.263333670067438,0.440932231828118,0.659262058547953,0.82386263380748,"NO",NA
"SLC9B1",1.14976805514954,3.88538878352655,2.75470319889365,1.41045640963681,0.158404958994028,NA,"NO",NA
"PABPC1P7",0,NA,NA,NA,NA,NA,"NO",NA
"ACTR3BP4",0,NA,NA,NA,NA,NA,"NO",NA
"SLC9B2",265.089893856488,-0.593354386223817,0.3128587399929,-1.89655684938603,0.0578864502280553,0.222751351093291,"NO",NA
"BDH2",212.091156619041,-0.149096737781179,0.345831598193777,-0.431125260270858,0.666377294434075,0.828788715223827,"NO",NA
"CENPE",552.153697349581,1.33320775064228,0.270542513873795,4.92790479231005,8.3116098462171e-07,0.00013732069198513,"UP",NA
"LINC02428",6.49918913014438,1.71280504035132,1.20380431797685,1.4228267956622,0.154786371536736,0.380269300154024,"NO",NA
"DDX3P3",0.52318104117728,-2.29029094290787,3.97619876251887,-0.576000114606193,0.564615104128383,NA,"NO",NA
"TACR3",0.435159514922547,2.59751009000761,4.02443146230147,0.645435290509871,0.518645139933324,NA,"NO",NA
"LINC02503",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105377350",0,NA,NA,NA,NA,NA,"NO",NA
"CXXC4",0.217579757461274,1.90962687844689,4.05481091811891,0.470953372921466,0.637674032345537,NA,"NO",NA
"CXXC4-AS1",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105377351",0,NA,NA,NA,NA,NA,"NO",NA
"LOC100288146",0,NA,NA,NA,NA,NA,"NO",NA
"TET2",376.37198988539,0.390165481221846,0.377357998569561,1.03393987327904,0.301164272971944,0.547261974397133,"NO",NA
"TET2-AS1",0.757687072074813,-0.10946889284369,3.26335187367061,-0.0335449246913601,0.973240041250224,NA,"NO",NA
"PPA2",1044.2091089505,-0.0164297365324949,0.256113734543139,-0.0641501579827518,0.948850663765434,0.978193299392595,"NO",NA
"EEF1A1P9",11.7692070454639,0.396210509175148,0.800202216728528,0.49513797999083,0.620502725917999,0.800911553220531,"NO",NA
"PIMREGP2",0.217579757461274,1.90962687844689,4.05481091811891,0.470953372921466,0.637674032345537,NA,"NO",NA
"LOC105377352",3.98598035936348,1.93090613635883,1.66041075336696,1.16290871547499,0.24486654094439,0.488239224075559,"NO",NA
"ARHGEF38",31.3379332010829,0.101571639681906,0.546848480643251,0.185740005279759,0.852648654490294,0.933856373070141,"NO",NA
"ARHGEF38-IT1",0.677919562767743,-2.66003526687792,3.75546545458349,-0.708310407603772,0.478752515378248,NA,"NO",NA
"INTS12",448.418449121453,-0.282001462511236,0.234249171742932,-1.20385254903146,0.228646574774682,0.47022337220268,"NO",NA
"GSTCD",769.770738205693,-0.615392825440736,0.423492732635281,-1.45313668456909,0.146185807374738,0.367936033039822,"NO",NA
"LOC107986190",8.03579969093489,3.17190667681845,1.23529280165877,2.56773671194325,0.0102364872635904,0.0859764823150894,"UP",NA
"GSTCD-AS1",2.46682840253755,1.02853210294234,1.69828794227366,0.605628808484237,0.544761267819987,NA,"NO",NA
"NPNT",2252.07759817188,-0.790545541966808,0.272624019862011,-2.899764820308,0.00373442738521301,0.0486541813987813,"NO",NA
"LOC101929577",0.730602582383706,3.25966308648444,3.6493723521207,0.893211975092158,0.371743666374236,NA,"NO",NA
"TBCK",439.46619359238,-0.514955863594781,0.347959732171064,-1.47992947454511,0.138892068819956,0.357735201543059,"NO",NA
"AIMP1",3004.01835763471,0.347919003294909,0.269319121660145,1.29184664330648,0.196410258681739,0.434095832891954,"NO",NA
"GIMD1",2.03501961156866,4.75118554170743,2.5343081345118,1.87474659336272,0.0608275936112305,NA,"NO",NA
